     2.06667,     1.05018
     5.38667,     1.07505
     9.70933,    0.975552
     14.5675,      1.0779
     19.7429,     1.11769
     25.5253,     1.19605
     31.2692,     1.20503
      36.721,     1.07101
     41.5835,     1.46161
     46.1134,     2.06608
