   0.0833333,     1.00224
    0.694444,      1.0441
        1.95,     1.18828
     3.77222,     5.67614
        6.15,     6.33072
     8.96111,     6.38397
     12.2611,     6.14782
     17.0111,     6.68772
     26.3972,      5.9333
     36.7139,     6.02958
